id,outcome
5203,12
36969,1
28852,10
26284,12
5306,1
49800,12
23520,4
18219,0
25747,1
32949,2
38638,10
3611,13
24951,4
12642,8
51365,7
25612,1
31343,17
15352,2
3367,21
27740,8
34963,6
29194,4
17095,10
10527,6
53044,4
29570,12
45529,4
19738,24
27366,4
1441,7
30287,7
890,3
9772,7
18990,21
21309,3
27918,1
4325,2
20475,3
6071,3
10118,8
4742,21
17418,6
4376,11
41645,4
25504,4
10768,21
38313,2
33987,0
16111,12
6939,16
27195,4
14913,21
18090,6
27324,4
45783,4
17124,18
53647,4
11024,4
31099,17
38775,9
5955,4
27344,4
21697,15
6540,3
40315,6
19014,21
1096,4
1865,18
34670,6
50957,3
747,7
26948,10
13446,42
31283,17
20280,4
13037,4
18886,10
38096,7
40213,6
12659,4
40717,4
14587,4
32094,16
47993,17
1933,3
8859,10
21495,3
45815,4
53528,4
3061,1
39920,10
697,3
6941,16
52783,5
50989,16
8986,4
17332,6
8878,1
6217,12
4348,2
10777,0
28631,12
30501,10
34399,3
12647,8
28766,11
37243,21
34062,3
2502,2
32416,3
18999,21
34966,18
5614,12
48209,13
25266,13
49550,12
7851,6
40380,6
46284,4
43049,4
47201,3
37286,4
20426,3
38682,10
46665,6
48824,0
22786,4
471,4
24295,2
40753,4
33400,42
29239,0
28134,18
47124,3
37685,7
34840,18
33549,0
10494,1
31990,16
18750,20
21371,3
37284,4
27948,1
39756,0
33743,0
26610,1
20287,4
49713,4
18404,18
35904,13
24022,1
24894,13
11029,4
12424,3
38114,6
53145,4
24525,21
31347,17
29331,12
51878,4
34688,6
26140,12
36060,21
46762,6
37032,1
48515,13
22199,8
16734,6
15980,12
44357,6
7507,5
53098,4
30520,16
7386,0
25907,1
37623,3
41585,7
47660,15
9863,6
10997,4
13720,4
5506,4
18261,18
3681,13
14366,21
35379,10
22938,2
38671,17
36588,17
29007,10
46924,3
21729,15
14137,18
9129,6
2730,2
34691,6
5759,1
49801,12
20595,4
15883,19
29282,4
31472,2
45800,4
15499,1
40739,4
46911,3
42371,8
9315,17
35556,7
21043,12
25277,13
27583,4
18801,4
25473,4
43170,3
37357,3
30835,3
47310,15
27752,12
22474,2
34981,18
10566,15
49645,8
42612,8
7516,4
46765,6
22637,2
22876,2
40448,6
29434,12
1403,17
32988,2
2798,6
2924,21
8931,10
9467,4
11791,0
49295,8
48675,25
51739,4
32375,3
51216,7
11062,4
39803,0
25653,1
14004,12
53609,4
8300,17
34908,6
25297,4
41239,4
19618,21
47626,15
5621,12
28735,3
16884,6
35245,1
40727,4
37115,1
14363,18
49822,4
50827,3
27003,9
1669,42
51173,3
5580,4
7734,6
50377,8
10495,1
33029,2
26079,2
51929,4
46355,4
44111,1
860,0
13764,42
36319,17
23956,2
32615,3
2608,6
7547,3
28042,1
39395,6
5560,4
32781,3
32755,3
29031,3
41234,4
52231,12
50813,4
17013,42
31637,2
10497,1
39885,6
22152,8
33684,3
38794,10
14903,12
4112,8
13781,42
2519,2
38998,6
23315,1
37908,7
36238,17
28227,1
21049,12
52287,12
7224,2
34686,16
18092,0
45068,21
41814,4
26178,3
31163,17
44624,6
513,2
29427,12
40536,6
39212,3
18619,8
27695,12
47153,3
46790,13
46370,4
35450,1
43567,7
20973,12
13027,4
20469,3
46550,13
9732,7
47056,3
38058,7
6439,7
15276,1
2811,6
12572,7
25899,9
53084,4
39231,3
2186,17
41208,4
53332,17
41018,4
17636,15
12686,4
52469,5
3665,4
3669,4
5758,2
38782,10
14313,18
30095,4
37551,3
53183,4
12367,8
38045,7
26693,1
37976,7
50257,4
45317,4
42085,17
29967,4
32003,16
536,21
15773,12
27459,4
7113,3
31237,17
32608,24
48402,12
12479,3
24823,6
46662,6
6979,16
36784,10
24474,21
3394,21
43968,1
47214,1
48149,17
40878,4
15207,12
27258,4
14441,18
6245,12
32259,3
3056,18
47172,21
46738,13
8704,7
29773,4
22428,8
53371,17
52497,5
33631,0
16392,1
21797,15
37191,2
39573,4
34614,6
53725,4
24421,2
27567,4
46482,13
45164,18
23445,4
52831,0
27340,4
8219,17
23759,4
9988,17
22085,4
611,3
23255,2
35157,18
14349,1
20255,4
24565,21
44847,21
32716,3
35019,19
27799,8
34553,6
35685,7
13726,42
45576,4
29569,12
30867,6
7089,1
28284,42
48699,0
36066,0
45691,4
54009,4
32769,11
24083,2
427,15
53327,17
53566,4
5939,12
51594,4
11246,13
13275,4
25370,2
7735,6
39369,0
37083,9
25535,4
35235,1
44883,21
8562,21
7993,1
46645,13
8886,10
47318,15
11500,15
2822,15
12015,8
22126,4
1751,0
25650,1
24015,2
24815,13
12719,4
7994,1
41366,7
53740,4
34697,6
1942,3
42356,8
18023,21
32501,1
29251,0
47489,24
42376,8
10622,6
41307,4
19742,4
45200,21
25304,13
50828,3
21009,12
19170,21
32552,3
52794,0
44912,21
39564,4
7756,6
52788,0
49372,8
10584,6
53092,4
14158,12
14789,4
26548,19
36129,0
2992,18
28626,12
2807,6
11800,0
48100,15
19182,0
33936,0
35483,1
17343,15
48031,17
34836,18
610,1
18206,21
47780,4
18683,8
8729,2
3699,13
15544,1
22053,4
27104,4
12353,8
37183,1
28706,12
3734,12
3591,3
1818,18
49880,21
30348,7
20968,8
37018,1
17011,10
10867,4
35248,6
30526,16
19294,20
50087,4
27852,12
28865,4
14003,12
37678,7
15431,1
2837,15
27238,4
37758,7
45579,4
23302,1
10729,16
16164,3
40136,6
32958,2
31411,2
17712,15
20727,1
12928,5
50044,4
37097,17
5024,4
52286,8
45243,21
26674,1
23528,4
4767,21
38700,1
2960,21
32153,16
24886,13
10994,4
26607,21
46029,4
41386,7
28239,1
10781,19
35813,0
21779,15
51844,4
54001,4
23112,1
45824,4
22376,8
8360,1
16520,2
4899,13
31458,2
50807,4
31811,16
12883,5
8851,10
27479,4
8934,10
52745,16
44275,6
2972,0
52096,12
35592,7
20340,4
10158,1
10966,4
48865,0
47974,17
832,3
28637,18
3071,18
4442,2
24305,2
38622,1
10040,8
44830,16
24481,21
14370,18
4829,13
51040,18
27024,1
30893,4
43576,7
15882,20
910,6
44557,6
2915,21
23907,2
45754,4
44703,4
15681,12
18964,18
42502,8
6141,0
3450,4
53382,17
6809,2
43714,7
27525,4
41115,4
10627,6
51491,8
18851,10
31036,4
3181,10
33509,0
1578,5
27838,8
40542,0
17455,15
12564,13
41533,7
6766,2
21782,15
51035,3
3506,4
39755,0
42549,8
36049,0
39773,0
27115,4
11315,3
33120,2
8831,2
488,2
7913,1
44909,21
15406,1
5109,1
41569,7
34728,6
25954,1
36189,0
48707,0
19153,10
43188,6
30259,7
7804,18
5185,1
53532,4
50510,8
42869,4
2880,21
25022,13
10986,4
11731,13
20021,4
4536,4
53235,17
14594,3
31540,2
12522,4
32216,12
21559,15
47531,15
43404,3
795,2
35851,0
19026,21
27759,8
768,0
18485,8
14884,12
28601,12
29422,12
31672,2
42989,1
37741,7
6570,0
18646,8
9955,17
25004,13
45555,4
26513,3
16320,1
27387,4
15094,12
24164,1
49074,7
13405,42
34740,18
21483,3
15823,12
35079,6
39422,6
12439,11
38044,7
47365,15
50458,8
45372,4
24965,4
39044,4
18321,18
29159,4
37022,17
43977,6
2011,3
13382,42
35013,19
45910,4
3872,3
44228,15
613,1
32562,3
48103,17
7875,18
47338,15
12609,8
51238,4
19275,18
13402,23
17161,10
20201,4
38343,2
5099,1
27032,1
16490,2
239,2
49064,7
39140,42
6474,7
36224,0
331,10
27072,2
26606,21
42065,17
35311,6
7105,12
22615,2
39153,6
4134,8
28680,24
44378,6
32235,21
32321,3
43463,7
27663,12
16069,12
50241,4
24034,1
23028,1
12577,7
52892,4
26797,1
26854,1
23896,2
45040,21
11799,0
45280,4
15774,12
5158,1
22878,2
14536,18
50930,3
47379,15
26882,1
47508,15
47574,15
32280,3
27749,12
51154,21
18157,21
869,0
19937,4
37166,4
37374,3
39883,4
53314,17
44508,6
23172,1
14267,18
15279,19
5273,18
29778,10
36847,1
35104,18
47480,15
41352,4
23800,4
7846,6
51827,4
1699,1
25002,13
22487,2
9445,6
11340,3
9002,4
6401,4
6481,13
43218,3
7344,0
26803,1
12635,8
32693,11
13219,4
14722,1
4605,2
26662,1
40102,21
37697,7
28630,12
52256,8
14233,18
17353,6
11608,17
22578,1
2345,12
28043,1
2763,6
46657,4
37388,3
44448,6
15798,8
19438,21
24550,21
21323,3
21698,15
12366,8
6549,3
21746,15
52433,5
43080,4
6270,4
50735,8
40842,0
13578,42
53291,17
41709,4
19543,6
42852,1
25904,1
23333,2
24485,21
5874,12
12854,8
13936,23
12377,4
25262,13
33051,2
33740,5
10033,24
40346,3
33108,2
9998,8
45840,4
18620,8
10313,3
25089,13
45787,4
19365,10
51924,4
25660,1
10244,3
38019,7
26978,2
53109,4
19911,4
9794,4
29035,3
39633,6
43298,3
32877,2
29287,6
17177,10
30693,0
1163,7
33573,6
27582,4
25104,13
5380,1
50397,8
30200,4
6736,17
26231,9
7392,0
19837,4
29321,12
11399,15
50308,4
3552,4
24558,21
14452,18
33559,0
48264,6
31873,16
29713,4
38444,6
38720,3
22402,8
24207,2
5333,1
8332,17
43700,7
23154,1
26113,2
34195,4
30618,3
36227,17
22735,2
53603,4
9749,7
50733,8
11393,15
14858,4
30114,4
10479,1
47634,15
26393,12
12092,12
40478,6
29245,0
2676,10
49239,8
28271,1
45157,0
30486,1
13455,42
15103,12
51935,4
15754,12
8256,17
47051,3
44541,6
24287,2
29981,6
32304,3
28075,0
14484,18
12530,4
30339,7
7091,3
3509,4
52115,12
32788,3
31673,2
33293,0
5264,12
44802,12
44564,6
2397,3
14680,16
23783,4
37787,7
18618,8
26109,2
32437,3
13046,4
42110,17
6213,12
7088,3
24497,21
52344,12
26495,3
12170,4
12982,16
38204,2
19135,10
13953,42
476,2
43954,1
50165,4
20055,4
10149,1
32468,3
3481,4
38586,10
8243,17
54003,4
16667,6
1137,4
13927,42
23171,1
26858,4
37979,7
10806,16
3074,18
52392,5
49170,7
4512,4
32210,16
49264,8
48893,24
24351,2
40146,17
40268,24
36484,17
53634,4
34804,24
8582,3
27069,2
37578,3
34917,6
50031,4
36271,17
2408,3
43387,3
33455,0
28779,19
31275,17
2834,6
43859,3
46315,4
1545,4
44631,6
7911,1
17243,10
51687,4
30616,3
15007,12
29846,4
8472,3
31106,17
52768,16
35958,0
26566,1
13787,4
29039,21
18735,10
49181,7
12849,8
27030,1
7164,2
30182,4
39026,4
51108,3
18874,10
17728,15
28215,2
33453,0
43867,1
28973,10
44529,6
17082,10
50614,8
53624,4
18471,12
5042,4
14304,18
22460,2
15770,12
8558,3
13175,17
32676,20
22231,8
38860,10
3480,4
11048,4
25825,9
24651,21
25069,0
29097,24
21561,15
9425,6
43388,3
23553,4
46500,13
32659,6
32152,16
36658,17
24546,21
12588,7
24835,6
14171,18
18118,21
30951,13
53447,17
8331,17
51889,4
48417,4
20197,4
47765,4
43427,7
40298,6
16410,2
39441,7
5284,12
40620,4
30855,4
7738,6
21000,12
48870,1
53764,4
286,0
45869,4
19146,10
33206,2
37927,7
44426,6
5429,2
1030,2
25468,4
11909,7
31669,9
5962,4
40900,4
2002,11
22417,8
29540,12
11445,15
14830,2
8196,0
26931,42
37879,7
28248,1
42122,17
42944,1
11351,3
41343,4
19906,4
1112,0
44880,21
9618,4
47747,4
17063,10
34585,6
47643,15
25276,13
12109,4
21842,15
225,3
18817,20
30387,13
17613,15
42766,8
17604,6
10315,3
15458,1
14873,24
2968,21
49061,7
27652,8
16688,6
44781,4
6953,16
19364,10
37181,1
28358,6
9882,17
45079,25
46038,4
20270,4
5995,3
17959,21
42384,8
16596,2
19338,10
9782,7
50719,8
53506,17
1071,4
41723,2
38709,4
8299,16
7350,0
14748,3
48225,13
27808,12
48148,17
47218,3
45660,4
45283,4
9446,6
46754,13
45856,4
30397,13
39892,6
37696,7
18904,2
47160,3
4135,8
51277,7
25558,1
365,4
131,42
23256,1
53503,17
13123,17
1706,42
28967,3
19822,4
38463,2
21395,3
22336,8
39426,3
52893,4
18859,10
12722,4
19272,18
31478,2
8544,3
53074,4
16706,0
3429,21
20501,13
30983,17
35996,0
47515,15
7054,3
13923,23
24534,21
32683,3
14962,12
34915,6
48379,4
1325,4
43214,3
7603,3
42550,8
41511,7
50461,8
25354,2
12065,8
39663,0
46691,13
12914,5
8637,7
2828,15
36713,17
16941,6
20111,4
38680,10
41592,7
46359,4
19022,21
42936,1
11598,17
30796,4
44099,2
30411,13
45782,4
33590,4
45212,16
52204,12
30643,16
32348,3
50794,24
17631,15
41369,7
40224,6
16755,6
29946,6
24486,21
4473,4
51269,4
7698,6
25479,4
9420,6
46109,4
24708,21
28219,1
41152,4
21305,3
28549,12
32,2
20913,4
51358,7
39947,42
50666,8
17298,2
14148,18
38576,10
53270,17
18771,10
10198,4
3603,3
38873,10
1632,42
298,21
22046,4
15412,3
28639,12
28251,1
3446,4
46193,4
742,7
21383,3
24904,13
14710,4
5562,4
37392,3
12386,11
49927,4
22962,2
185,12
15845,20
7739,6
5998,10
9610,4
44067,1
36845,1
10186,1
15493,17
41259,4
31861,16
36363,17
35417,10
14294,18
10618,6
41901,17
30847,3
8752,2
13655,18
36000,0
2320,12
45345,4
3420,19
47893,17
27570,4
571,4
40036,6
51975,4
30444,7
51342,6
33419,0
53744,4
41979,17
51147,21
6116,4
38207,2
19213,10
47787,4
17277,2
30406,13
48418,13
44815,16
38944,6
7454,16
39258,5
31278,17
42924,1
23363,6
26276,20
5057,4
1009,3
7609,3
23689,4
23437,4
7470,0
33619,5
37476,3
17742,15
33216,2
52339,12
31006,17
50846,3
12338,8
9239,0
44914,21
27810,12
27005,1
1242,3
14204,0
8686,7
13107,4
32410,21
8858,10
24537,21
40064,10
11152,6
44875,21
8350,1
24235,2
49681,4
22947,2
4760,21
41154,4
9522,4
15713,20
51103,3
12272,8
21074,12
18309,10
27739,8
9596,4
17602,6
38615,1
6265,12
47645,15
32340,3
15758,12
51408,7
39059,4
39095,4
28732,16
21903,15
976,17
16567,2
51201,7
40015,12
39349,6
22845,19
46499,13
46797,13
14532,18
49704,4
2473,2
39933,42
8382,1
18818,13
5067,1
16447,2
39070,4
28483,24
21447,3
12925,0
33791,0
43110,4
42684,8
23084,1
11081,4
36593,17
38606,9
15523,2
49528,8
17531,6
44283,6
9636,4
29824,4
3405,21
44243,3
24707,21
17973,5
17250,18
44632,6
10977,4
26036,18
11312,3
5741,2
5766,1
51161,3
7411,18
40352,6
21109,12
16738,6
628,4
16866,6
7307,0
37157,1
28212,1
25486,4
27337,4
31935,17
7641,3
21751,15
9338,0
45567,4
11272,3
31039,17
26179,3
47466,15
31098,17
43765,4
53448,17
45921,4
16027,12
16555,2
8721,6
35493,1
16356,2
26970,1
21574,15
1305,4
49218,8
44324,15
49551,8
40250,6
27623,12
8408,1
37120,1
21306,3
20465,3
429,15
29578,12
16274,2
49517,8
37765,7
23487,4
53562,4
38812,10
53720,4
23651,4
22227,8
29387,12
688,10
50997,11
43357,6
10088,8
31217,17
22739,2
17432,6
35056,18
18721,8
23123,24
18595,8
13178,17
5582,4
28064,42
7834,18
7621,3
52007,8
48889,7
53308,17
3193,20
28715,12
22550,1
50424,8
23396,4
44359,6
37122,42
48739,0
8110,16
29310,10
12675,4
3950,15
5731,1
47435,15
16628,6
343,10
43264,3
36086,0
25503,4
23644,4
31661,2
25075,6
48266,13
31181,17
48060,17
48627,21
16162,16
18240,18
2288,12
8798,2
1450,8
13846,0
46633,6
15479,2
7716,6
136,42
1728,42
35676,7
4087,4
46488,6
950,7
13874,0
18841,20
10159,4
22646,2
1583,4
53541,4
18080,21
18258,18
38512,3
43508,7
10796,21
6032,10
24939,4
41376,7
21061,12
37462,21
51281,4
17050,10
23213,3
27750,12
1643,42
43324,3
15603,12
11942,8
792,2
11422,15
50664,8
26445,9
46592,13
28003,6
27059,2
8762,2
27355,4
45027,21
13544,42
17400,15
453,8
19537,6
7686,6
28326,1
46044,4
41063,4
645,8
14611,3
13277,4
2727,2
52318,8
40353,6
31683,1
31021,17
25111,13
14777,3
28595,12
36211,0
45147,21
27085,4
50604,8
41570,7
43892,1
19523,6
28562,12
445,4
31985,16
27705,12
5568,4
5756,23
6250,12
45758,4
44687,4
43825,17
20310,4
6921,16
36117,0
14581,18
36866,1
1079,3
8439,1
31883,16
17469,15
27863,12
2403,11
14982,12
15519,1
51361,7
31005,17
30776,6
49339,8
32912,2
8036,7
28850,3
18413,18
46247,4
23494,4
45217,16
38859,10
40114,21
53554,4
49143,7
39377,4
16355,2
27094,4
13489,42
16636,6
52112,12
1228,4
5956,3
38308,2
23578,4
44068,17
18929,2
19786,4
22,13
31120,17
35553,7
1799,12
5287,12
27242,4
7706,6
5168,1
9792,1
43643,13
46454,4
21875,15
6253,12
35507,10
19794,4
38467,0
14061,12
34685,6
12037,8
24693,21
26110,2
9814,0
35401,6
27646,8
36042,6
13519,42
39664,10
11095,6
46912,3
17490,6
6661,17
4284,19
47614,15
23111,1
4711,21
198,1
24219,2
51194,7
48539,13
16291,2
86,6
49485,12
12578,7
52937,4
19929,4
15720,12
25693,9
28474,12
53204,17
18176,21
14058,12
32331,3
47673,15
48513,4
36317,17
19970,4
46270,4
45935,4
48795,0
15999,12
3307,0
3213,2
19534,6
28787,12
47860,17
6447,7
31560,2
50645,24
15842,20
24103,2
26689,1
5324,1
22185,8
47573,15
7894,18
10423,17
20490,3
5251,12
45358,4
46578,13
26867,1
5607,12
4740,21
51065,21
32389,21
48385,4
762,0
14015,12
25417,4
37082,1
41517,7
35722,7
47623,24
39263,3
44507,6
19733,21
20693,4
41460,7
25206,13
23895,2
52945,4
31393,17
41467,7
27937,1
10774,5
23611,4
50139,4
24743,21
51313,7
46909,3
41470,7
21186,3
14882,12
28031,1
22737,2
53518,4
26469,1
28581,12
11813,0
30409,13
44776,13
30978,17
2203,2
11497,15
39407,6
28392,1
45600,4
37830,7
19728,21
10291,3
26007,1
20217,4
47477,15
20559,4
8129,0
36121,18
41733,11
17713,15
27669,12
11317,3
53622,4
692,10
6792,2
13907,1
47073,3
19015,21
1372,15
32808,3
46715,13
32026,12
51069,3
2172,1
10734,0
4509,4
7623,3
36315,17
10251,3
10067,8
23521,4
32684,5
14973,12
47250,3
50037,4
38041,7
9885,17
29810,4
31829,16
50923,3
4139,8
29746,4
36092,0
269,6
26417,12
27295,4
22425,8
20766,13
8160,0
12080,10
33992,5
20142,4
29725,4
35752,7
26729,2
26064,1
41653,4
30608,3
30521,16
1790,18
23626,4
5728,1
40518,6
25787,1
44197,6
34393,3
9202,10
37745,7
22544,1
8750,2
11135,4
24303,2
12373,4
26497,21
41133,4
28628,12
14919,12
47543,15
9453,4
47269,3
23121,1
7318,6
38072,7
27124,4
27837,8
17352,24
44070,1
10932,4
2066,12
11706,4
836,2
38146,2
19441,21
29486,12
7471,5
46835,13
36236,17
37225,3
24167,1
13903,1
35574,7
13198,17
1854,18
48847,0
34010,0
11387,15
39857,4
15585,8
27700,12
41055,4
35915,6
10361,7
52458,5
45879,4
21938,15
50811,4
25689,9
19185,18
49318,8
36729,1
28294,1
15062,17
46689,13
1904,18
47730,10
27307,4
34500,3
49525,8
3726,13
43069,1
17239,10
15258,1
36647,17
35548,7
42249,17
1763,42
8823,6
4403,11
29668,4
13878,0
9819,11
17152,10
29065,1
6815,2
34576,6
11623,17
23712,4
26576,1
20765,4
15981,12
35715,7
23219,1
6544,3
13859,0
34165,4
43809,17
31354,17
44394,6
45118,21
20409,3
11180,13
25614,6
18244,3
50005,4
29737,4
12569,7
8678,7
18428,2
17922,0
53530,4
25307,13
38574,10
20594,4
29925,4
10097,8
25096,13
16932,6
43738,7
13610,42
22404,8
1061,4
52808,5
16215,3
50744,4
47979,17
15484,1
30315,7
19589,21
22890,0
50522,8
36490,17
53895,4
1346,13
53320,17
2641,10
51038,10
1365,3
23774,4
45154,16
30014,6
37177,1
51498,8
25388,2
5811,1
2330,12
8573,3
19070,10
28024,1
32946,2
29285,4
9724,7
43469,7
31092,17
13600,1
49279,8
51823,4
5120,1
53202,17
32768,24
20900,4
33220,2
24002,2
51988,2
45012,21
33964,0
31348,17
7203,2
27136,4
49859,3
36690,17
9350,1
5590,4
50230,4
16198,3
5543,4
42440,8
7084,3
12380,4
35889,3
50633,8
28550,21
13933,42
27668,12
28305,18
50207,4
19290,21
13605,1
28805,19
22850,4
19060,6
29694,4
6629,4
35545,18
29290,15
19255,10
14377,12
20186,4
1523,7
20592,4
7549,3
10104,8
34833,18
32449,3
5285,12
510,2
5875,12
30218,7
26222,12
46059,4
22321,8
22025,4
6,12
44699,4
49807,12
21139,3
45620,4
23911,2
37858,7
44630,6
51422,7
41525,7
2468,2
35588,7
11295,3
8630,7
40606,6
6527,16
30012,4
53064,4
17476,15
30360,7
35806,0
16531,2
482,2
3462,4
44084,1
28263,1
37552,3
30814,3
10120,8
10117,8
19249,10
22341,8
23373,4
19611,21
904,6
16260,6
16721,6
17977,21
44446,6
2347,12
10417,1
32983,2
8803,2
41882,13
4859,6
36280,17
52611,16
48682,12
32302,3
326,8
39375,4
13419,42
17047,10
39889,6
8594,3
43752,7
49245,8
45606,4
16942,3
6019,1
40219,6
9197,6
4433,2
53393,17
5556,4
17810,1
51626,13
28266,1
3752,12
15201,12
10397,7
23175,1
24446,21
50607,8
7072,3
34640,6
42774,8
2264,12
15612,12
18403,1
49789,0
41238,4
49436,8
28675,6
30090,4
41153,4
50839,19
52429,5
30770,6
17961,21
35814,0
18547,8
47545,15
26604,1
3773,12
11357,3
12459,3
13791,1
3443,4
9899,17
17901,0
8253,17
16740,0
12890,5
22928,0
23981,2
40976,4
16247,0
50830,3
33112,2
9105,3
27943,9
41062,4
4211,1
4047,15
2169,1
50873,3
16859,6
19162,0
13370,42
28523,12
32208,12
43857,3
50690,8
16227,3
47847,17
35090,18
28657,6
11069,4
53342,17
4929,13
48719,0
29500,12
15032,12
6787,2
3146,8
3258,10
9547,4
38471,0
10681,4
51648,4
52691,5
43519,7
8597,7
30129,4
49343,8
13887,42
19033,10
45631,4
36435,17
10620,6
40660,4
49852,21
39206,13
31966,12
29784,4
50531,8
1202,8
39435,4
17121,18
54024,4
41748,1
27614,12
6381,4
43710,7
23572,4
38687,0
1166,7
44600,6
12793,12
40659,4
2749,15
51333,7
50083,4
45984,4
4145,8
4671,2
40323,6
46428,4
27702,12
25658,1
18350,18
18919,2
8581,18
25854,1
26313,12
34790,4
43106,13
51608,4
37438,1
28498,12
50996,11
31261,17
50638,8
4922,13
8378,1
43683,7
3986,15
45785,4
4649,2
31904,3
12005,8
7975,1
27721,12
1250,7
25981,1
33861,0
38417,2
30601,3
30316,7
36844,1
33738,0
22988,16
52804,5
51011,24
8501,3
16237,4
11757,4
51946,4
35297,10
35840,0
13982,12
5788,1
15340,1
3060,18
47244,3
30163,4
11963,8
4217,2
36274,17
39065,4
33384,0
36911,1
11145,6
23496,4
24414,2
46593,13
24901,13
23093,1
40672,4
35081,6
19305,10
38738,1
19903,4
44858,21
19939,4
44456,6
43351,19
17548,6
104,4
8625,7
25560,1
27470,4
901,6
46936,3
26145,12
21637,15
39887,6
7958,24
36311,17
53799,4
26781,19
38126,2
14327,18
5196,2
8708,7
47279,3
6662,17
6757,17
40961,4
30857,4
40498,6
1975,11
27704,12
16023,18
21949,15
50882,3
26997,2
38008,7
38281,2
24046,2
28400,1
19258,24
28817,3
9067,3
37179,1
48453,15
44960,21
40447,6
47370,15
36407,17
48851,0
19105,10
43746,7
26050,1
13161,17
38894,6
31776,16
13423,42
29021,3
51413,7
30301,7
20249,4
37949,7
48441,13
6423,4
32662,12
34466,24
53831,4
31595,2
18626,8
14342,18
4394,1
50094,4
31130,17
8976,4
32893,2
28945,18
31381,2
14448,18
32475,0
31376,1
2175,2
17156,10
53964,4
13391,0
53444,17
35316,6
31437,2
46878,3
16224,13
37717,7
44412,6
24296,2
37709,7
1014,7
8902,10
36595,16
8999,4
8845,10
35330,9
8997,4
23733,6
49316,8
7924,18
16925,6
31880,16
6352,4
39050,4
21769,15
7701,6
19080,10
47578,15
24372,2
47032,3
15063,12
48552,4
49443,8
13786,4
17484,15
13633,42
38226,2
13862,0
2896,0
8814,24
12740,4
50089,4
14900,3
5005,2
1139,4
33732,0
52460,21
37791,7
16045,12
34720,18
43818,17
49573,12
48506,21
22548,1
40276,6
43511,7
19846,4
29637,4
20762,13
35587,7
38513,21
35702,7
25452,4
49534,8
676,12
19997,4
19734,21
33258,2
7416,0
10605,6
42407,10
34742,0
24884,13
53435,17
48547,4
22682,17
47775,4
20543,4
50334,4
40515,4
8186,0
18336,18
32806,3
25903,1
41730,2
10914,4
22820,1
1098,6
51395,7
50145,4
38883,4
24216,2
42690,8
28741,3
10975,4
36527,17
6622,4
45677,4
33447,42
8444,42
4076,4
41911,17
24751,21
50008,4
20944,12
17621,4
49268,8
21414,3
29480,12
12445,3
17764,7
17530,15
14887,3
1368,3
27276,4
19560,21
1433,0
10023,8
31363,17
51987,4
46570,13
28019,1
34755,19
37317,4
33700,0
41854,6
24288,2
36532,17
28140,9
11736,6
7317,6
50512,8
43396,3
31981,0
16870,6
31945,0
45382,4
35315,1
31645,2
53675,4
15139,12
41711,4
22442,8
49247,8
34486,3
33426,0
13230,4
39944,42
18877,10
42935,0
5546,4
40780,4
19414,19
21804,15
5885,12
38345,2
29825,4
30517,6
39797,3
40909,4
11270,3
19166,0
24438,21
37400,3
11483,15
23414,4
7292,0
40358,6
40532,42
44044,1
33338,0
36448,17
35810,0
31499,2
20705,4
37228,3
51773,1
15277,19
6755,42
40960,4
39172,3
51471,8
38980,6
47465,15
34920,10
44586,6
14379,18
16921,6
36835,1
34931,18
17579,6
47632,15
8897,10
2159,1
35396,9
14023,12
21024,12
5374,1
45900,4
45384,4
48047,17
37339,3
34923,6
6938,0
28218,1
34285,16
13533,42
38585,10
28063,42
42509,8
40630,4
7821,6
24722,21
42217,17
44405,6
861,0
44238,6
6357,4
9562,4
2553,0
27108,4
32037,16
179,12
52811,0
42732,8
47044,3
23264,1
12568,4
8782,2
16564,2
41432,7
48018,17
15491,1
36997,1
44251,6
2162,1
24069,2
39071,4
28611,12
1119,6
15708,12
17564,6
3658,4
47894,17
28329,1
11692,4
8451,1
52581,5
29067,3
9688,7
49146,7
51042,24
27474,4
25065,13
16779,6
28027,2
23283,2
42770,8
13875,0
31529,2
3435,4
39238,42
53716,4
15850,20
47295,15
8366,1
21393,3
36864,9
46351,4
3390,19
5416,1
29736,4
35102,6
49424,8
2090,3
8881,10
11381,3
44881,21
30885,4
32931,2
40471,6
11839,0
27575,4
45452,4
35121,0
10399,7
44923,16
5039,4
53325,17
50065,4
38571,10
33202,2
12968,5
41199,4
118,4
13297,4
1688,42
32412,10
26133,12
46195,4
14835,4
47205,21
49570,8
30912,4
48412,4
5926,3
51771,1
29686,4
4774,21
47735,4
8944,4
31434,2
13459,42
39524,9
24544,21
52003,12
39768,21
40550,6
4968,2
